"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-06-30,1485,"Washoe","NV","Reno",159,352600,0.00455840455840456,0.020845396641575,0.11195206559445,,,"2005-12","2005-Q4",359800,-0.0200111172873819,"2005-09"
2018-06-30,2444,"Monterey","CA","Salinas",160,547100,0.00717967599410898,0.0184288905435592,0.0569938176197836,,,"2005-11","2005-Q4",691200,-0.208478009259259,"2004-09"
2018-06-30,1395,"Solano","CA","Vallejo",161,429400,0.0051498127340824,0.0144105835105126,0.0805234021137393,,,"2006-05","2006-Q2",484700,-0.114091190427068,"2005-03"
2018-06-30,1208,"Mobile","AL","Mobile",162,115400,0.00610287707061901,0.0230496453900709,0.0655586334256694,,,"2008-06","2008-Q2",120700,-0.043910521955261,"2007-04"
2018-06-30,385,"Berks","PA","Reading",163,173600,0.00346820809248555,0.0169888693614528,0.0856785490931832,,,"2006-12","2006-Q4",178100,-0.0252667040988209,"2006-07"
2018-06-30,1585,"Cameron","TX","Brownsville",164,89800,0.00223214285714286,0.00898876404494382,0.0466200466200466,,,"2018-06","2018-Q2",89800,0,"2018-06"
2018-06-30,3247,"Prince William","VA","Washington",165,364700,0.0016478989288657,0.00606896551724138,0.0425957690108634,,,"2005-12","2005-Q4",438500,-0.16830102622577,"2004-12"
2018-06-30,3166,"Hillsborough","NH","Manchester",166,275900,0.005466472303207,0.0169553999262809,0.0689655172413793,,,"2018-06","2018-Q2",275900,0,"2018-06"
2018-06-30,971,"Dakota","MN","Minneapolis-St Paul",167,274500,0.0036563071297989,0.0219657483246463,0.0545524394928928,,,"2018-06","2018-Q2",274500,0,"2018-06"
2018-06-30,66,"Ada","ID","Boise City",168,274200,0.0125553914327917,0.036281179138322,0.110121457489879,,,"2018-06","2018-Q2",274200,0,"2018-06"
2018-06-30,2596,"Waukesha","WI","Milwaukee",169,282900,0.00747863247863248,0.0190922190201729,0.0575700934579439,,,"2018-06","2018-Q2",282900,0,"2018-06"
2018-06-30,2507,"Richland","SC","Columbia",170,135300,0.00148038490007402,0.00894854586129754,0.0455950540958269,,,"2007-09","2007-Q3",137900,-0.018854242204496,"2006-08"
2018-06-30,1981,"Pulaski","AR","Little Rock",171,130100,0.00153964588144727,0.0100931677018634,0.00231124807395994,,,"2018-06","2018-Q2",130100,0,"2018-06"
2018-06-30,2528,"Sarasota","FL","North Port-Sarasota-Bradenton",172,252400,0.00437723836052527,0.0152855993563958,0.0356996306934756,,,"2006-03","2006-Q1",304900,-0.172187602492621,"2005-04"
2018-06-30,2661,"Clackamas","OR","Portland",173,431700,0.0044206607724523,0.0155257586450247,0.0752179327521793,,,"2018-06","2018-Q2",431700,0,"2018-06"
2018-06-30,685,"Pinal","AZ","Phoenix",174,200200,0.0065359477124183,0.0282485875706215,0.108527131782946,,,"2006-07","2006-Q3",241700,-0.17170045510964,"2005-07"
2018-06-30,730,"Stark","OH","Canton",175,123600,0.00569568755085435,0.0231788079470199,0.086115992970123,,,"2018-06","2018-Q2",123600,0,"2018-06"
2018-06-30,1290,"Orange","NY","New York",176,243400,0.00703351261894911,0.0214015946286194,0.0750883392226148,,,"2006-10","2006-Q4",307300,-0.207940123657664,"2004-01"
2018-06-30,904,"Butler","OH","Cincinnati",177,168100,0.00960960960960961,0.0293937538273117,0.103742613263296,,,"2018-06","2018-Q2",168100,0,"2018-06"
2018-06-30,1201,"Mercer","NJ","Trenton",178,235300,0.00170285227756492,0.012914334911752,0.0594326879783881,,,"2006-09","2006-Q3",287800,-0.182418346073662,"2004-09"
2018-06-30,3200,"Westmoreland","PA","Pittsburgh",179,126100,0.00398089171974522,0.0088,0.0260374288039056,,,"2018-06","2018-Q2",126100,0,"2018-06"
2018-06-30,3223,"Saint Charles","MO","St. Louis",180,221600,0.00498866213151927,0.0188505747126437,0.0512333965844402,,,"2018-06","2018-Q2",221600,0,"2018-06"
2018-06-30,367,"Allen","IN","Fort Wayne",181,128500,0.0062646828504307,0.0190325138778747,0.0780201342281879,,,"2018-06","2018-Q2",128500,0,"2018-06"
2018-06-30,231,"Lane","OR","Eugene",182,280100,0.00502332256907069,0.0170660856935367,0.0886125145744267,,,"2018-06","2018-Q2",280100,0,"2018-06"
2018-06-30,1712,"Forsyth","NC","Winston-Salem",183,139400,0.000717875089734386,0.00432276657060519,0.0449775112443778,,,"2018-06","2018-Q2",139400,0,"2018-06"
2018-06-30,2897,"Charleston","SC","Charleston",184,325600,0.00246305418719212,0.0133831310301899,0.0885991307255099,,,"2018-06","2018-Q2",325600,0,"2018-06"
2018-06-30,1146,"Lehigh","PA","Allentown",185,191200,0.0047293746715712,0.0170212765957447,0.0505494505494506,,,"2007-07","2007-Q3",212200,-0.0989632422243167,"2005-12"
2018-06-30,1325,"Placer","CA","Sacramento",186,481300,0.00187343880099917,0.00627221409157433,0.0615350683722982,,,"2006-01","2006-Q1",510600,-0.0573834704269487,"2005-04"
2018-06-30,2869,"Washtenaw","MI","Ann Arbor",187,279700,0.0104768786127168,0.035159141376758,0.113455414012739,,,"2018-06","2018-Q2",279700,0,"2018-06"
2018-06-30,1953,"Orleans","LA","New Orleans",188,186500,-0.0100849256900212,-0.0116587175410705,0.0286817429674572,,,"2018-04","2018-Q2",189600,-0.0163502109704641,"2018-03"
2018-06-30,1272,"Nueces","TX","Corpus Christi",189,146600,0.00342231348391513,0.0159390159390159,0.0316678395496129,,,"2018-06","2018-Q2",146600,0,"2018-06"
2018-06-30,2323,"Hamilton","TN","Chattanooga",190,164600,0.00182592818015825,0.0104358502148557,0.0674448767833982,,,"2018-06","2018-Q2",164600,0,"2018-06"
2018-06-30,1894,"Madison","AL","Huntsville",191,161900,0.00185643564356436,0.0214511041009464,0.042498390212492,,,"2018-06","2018-Q2",161900,0,"2018-06"
2018-06-30,1161,"Marion","FL","Ocala",192,142500,0.00564573041637262,0.0259179265658747,0.0853008377760853,,,"2006-09","2006-Q3",184000,-0.22554347826087,"2005-06"
2018-06-30,373,"Anoka","MN","Minneapolis-St Paul",193,242600,0.00247933884297521,0.0150627615062762,0.0715547703180212,,,"2018-06","2018-Q2",242600,0,"2018-06"
2018-06-30,2552,"Somerset","NJ","New York",194,401500,0.00324837581209395,0.0110803324099723,0.0420451596158837,,,"2006-06","2006-Q2",440000,-0.0875,"2005-02"
2018-06-30,1916,"Manatee","FL","North Port-Sarasota-Bradenton",195,251400,0.000796178343949045,-0.000397614314115308,0.0470637234485631,,,"2006-06","2006-Q2",313000,-0.196805111821086,"2005-04"
2018-06-30,1638,"Collier","FL","Naples",196,332100,0.00453720508166969,0.0118829981718464,0.0332918481642813,,,"2006-07","2006-Q3",452200,-0.265590446704998,"2005-02"
2018-06-30,1893,"Luzerne","PA","Scranton",197,98300,0.0113168724279835,0.032563025210084,0.0778508771929825,,,"2008-08","2008-Q3",101800,-0.0343811394891945,"2007-11"
2018-06-30,2912,"Cumberland","NC","Fayetteville",198,109200,0.0018348623853211,0.0148698884758364,0.0429799426934097,,,"2010-07","2010-Q3",111300,-0.0188679245283019,"2009-11"
2018-06-30,3269,"Saint Louis City","MO","St. Louis",199,119400,0.0058972198820556,0.0127226463104326,0.0603907637655417,,,"2008-04","2008-Q2",128400,-0.0700934579439252,"2005-12"
2018-06-30,3158,"Chesterfield","VA","Richmond",200,232500,0.000430292598967298,0.00692940666955392,0.049187725631769,,,"2018-06","2018-Q2",232500,0,"2018-06"
2018-06-30,1171,"Marion","OR","Salem",201,260200,0.00930954228083786,0.0350039777247414,0.125432525951557,,,"2018-06","2018-Q2",260200,0,"2018-06"
2018-06-30,2151,"Brazoria","TX","Houston",202,216300,0.0107476635514019,0.0290199809705043,0.0686758893280632,,,"2018-06","2018-Q2",216300,0,"2018-06"
2018-06-30,1887,"Loudoun","VA","Washington",203,487100,0.00143914473684211,0.00453701794184368,0.0374866879659212,,,"2005-12","2005-Q4",553500,-0.11996386630533,"2005-01"
2018-06-30,2515,"Rockland","NY","New York",204,455700,0.00396563119629874,0.0190071556350626,0.0894095147023667,,,"2006-05","2006-Q2",506300,-0.0999407465929291,"2004-11"
2018-06-30,98,"Bell","TX","Killeen",205,131900,0.00151860288534548,0.00151860288534548,0.0248640248640249,,,"2018-06","2018-Q2",131900,0,"2018-06"
2018-06-30,1922,"McHenry","IL","Chicago",206,210900,0.00620229007633588,0.0208131655372701,0.118239660657476,,,"2007-02","2007-Q1",248600,-0.151649235720032,"2004-01"
2018-06-30,1771,"Henrico","VA","Richmond",207,230600,0.00130264871906209,0.0118473014480035,0.0775700934579439,,,"2018-06","2018-Q2",230600,0,"2018-06"
2018-06-30,470,"Davis","UT","Ogden",208,318300,0.0251207729468599,0.0666890080428954,0.144552319309601,,,"2018-06","2018-Q2",318300,0,"2018-06"
2018-06-30,823,"Albany","NY","Albany",209,230200,0.00524017467248908,0.0167844522968198,0.0772110435189518,,,"2018-06","2018-Q2",230200,0,"2018-06"
2018-06-30,1150,"Lorain","OH","Cleveland",210,137400,0.00218818380743982,0.0117820324005891,0.080188679245283,,,"2018-06","2018-Q2",137400,0,"2018-06"
2018-06-30,1849,"Larimer","CO","Fort Collins",211,370700,0.00216274668829413,0.0153382634894549,0.0573302909298346,,,"2018-06","2018-Q2",370700,0,"2018-06"
2018-06-30,3112,"Northampton","PA","Allentown",212,205100,0.00687285223367698,0.0224327018943171,0.106853750674582,,,"2007-03","2007-Q1",229400,-0.105928509154316,"2005-09"
2018-06-30,2259,"Escambia","FL","Pensacola",213,142300,0.00423429781227946,0.0215362526920316,0.0937740199846272,,,"2006-06","2006-Q2",148500,-0.0417508417508418,"2005-10"
2018-06-30,2255,"Dutchess","NY","New York",214,269300,0.00635276532137519,0.0231762917933131,0.0828307197426618,,,"2006-05","2006-Q2",340600,-0.209336465061656,"2004-03"
2018-06-30,219,"Lake","FL","Orlando",215,206800,0.0053475935828877,0.0202269363591515,0.101758124667022,,,"2006-06","2006-Q2",244200,-0.153153153153153,"2005-09"
2018-06-30,1701,"Fayette","KY","Lexington",216,177100,0.0028312570781427,0.0131578947368421,0.0700906344410876,,,"2018-06","2018-Q2",177100,0,"2018-06"
2018-06-30,2877,"Winnebago","IL","Rockford",217,106600,0.00282220131702728,0.0113851992409867,0.108108108108108,,,"2007-08","2007-Q3",125100,-0.147881694644285,"2005-01"
2018-06-30,3013,"Rockingham","NH","Boston",218,339800,0.00384047267355982,0.0188905547226387,0.0732785849652558,,,"2018-06","2018-Q2",339800,0,"2018-06"
2018-06-30,1549,"Boulder","CO","Boulder",219,525700,0.00381898033225129,0.0168278529980658,0.0615912762520194,,,"2018-06","2018-Q2",525700,0,"2018-06"
2018-06-30,2616,"Anchorage","AK","Anchorage",220,338700,0.0038529934795495,0.00504451038575668,0.00474636606348265,,,"2016-08","2016-Q3",341600,-0.00848946135831382,"2016-03"
2018-06-30,2702,"Galveston","TX","Houston",221,205500,0.00982800982800983,0.0285285285285285,0.0890302066772655,,,"2018-06","2018-Q2",205500,0,"2018-06"
2018-06-30,2929,"Gloucester","NJ","Philadelphia",222,193800,0.00206825232678387,0.0031055900621118,0.0352564102564103,,,"2006-10","2006-Q4",238000,-0.185714285714286,"2005-01"
2018-06-30,1101,"Howard","MD","Baltimore",223,443300,0.00407701019252548,0.0160440064176026,0.0333333333333333,,,"2006-06","2006-Q2",489700,-0.0947518889115785,"2005-06"
2018-06-30,1670,"Douglas","CO","Denver",224,480400,0.00166805671392827,0.00376096949435855,0.0675555555555555,,,"2018-06","2018-Q2",480400,0,"2018-06"
2018-06-30,2775,"Lancaster","NE","Lincoln",225,178500,0.00620067643742954,0.0223367697594502,0.0727163461538462,,,"2018-06","2018-Q2",178500,0,"2018-06"
2018-06-30,3141,"Spartanburg","SC","Spartanburg",226,135100,0.00296956198960653,0.0119850187265918,0.0612725844461901,,,"2018-06","2018-Q2",135100,0,"2018-06"
2018-06-30,2911,"Cumberland","ME","Portland",227,290300,0.00449826989619377,0.015034965034965,0.0819977636973537,,,"2018-06","2018-Q2",290300,0,"2018-06"
2018-06-30,1110,"Ingham","MI","Lansing",228,126800,0.00634920634920635,0.0209339774557166,0.0709459459459459,,,"2006-05","2006-Q2",136700,-0.0724213606437454,"2003-12"
2018-06-30,159,"Erie","PA","Erie",229,121400,0.00413564929693962,0.0244725738396625,0.0639789658194566,,,"2018-06","2018-Q2",121400,0,"2018-06"
2018-06-30,1891,"Lubbock","TX","Lubbock",230,131400,-0.00151975683890578,0.00458715596330275,0.0115473441108545,,,"2018-05","2018-Q2",131600,-0.00151975683890578,"2018-05"
2018-06-30,3131,"Saint Lucie","FL","Port St. Lucie",231,204200,0.00889328063241107,0.0251004016064257,0.110990206746464,,,"2006-06","2006-Q2",245900,-0.16958113054087,"2005-06"
2018-06-30,232,"Leon","FL","Tallahassee",232,174500,0.00345025876940771,0.0145348837209302,0.0550181378476421,,,"2006-10","2006-Q4",193800,-0.0995872033023736,"2005-08"
2018-06-30,1057,"Greene","MO","Springfield",233,135600,0.0066815144766147,0.0241691842900302,0.0744849445324881,,,"2018-06","2018-Q2",135600,0,"2018-06"
2018-06-30,2318,"Hamilton","IN","Indianapolis",234,259800,0.00736719658782474,0.0240441466298778,0.0669404517453799,,,"2018-06","2018-Q2",259800,0,"2018-06"
2018-06-30,2133,"Atlantic","NJ","Atlantic City",235,176600,0.00626780626780627,0.0126146788990826,0.0600240096038415,,,"2006-08","2006-Q3",283500,-0.377072310405644,"2003-10"
2018-06-30,2987,"New London","CT","New London",236,233300,0,0.00473729543496985,0.0480682839173405,,,"2006-04","2006-Q2",272500,-0.143853211009174,"2004-08"
2018-06-30,3122,"Saint Clair","IL","St. Louis",237,95700,0.00419727177334732,0.00314465408805032,0.0609756097560976,,,"2007-10","2007-Q4",108000,-0.113888888888889,"2005-03"
2018-06-30,3261,"San Luis Obispo","CA","San Luis Obispo",238,600300,0.0043500083654007,0.0111167256189995,0.0804535637149028,,,"2018-06","2018-Q2",600300,0,"2018-06"
2018-06-30,563,"Horry","SC","Myrtle Beach",239,173000,-0.00115473441108545,0.00639906922629436,0.0633066994468347,,,"2006-11","2006-Q4",214000,-0.191588785046729,"2005-07"
2018-06-30,1900,"Madison","IL","St. Louis",240,115200,0.000868809730668983,0.00875656742556918,0.0666666666666667,,,"2007-07","2007-Q3",118600,-0.0286677908937605,"2006-10"
2018-06-30,1957,"Osceola","FL","Orlando",241,202200,0.00546991546494281,0.0232793522267206,0.0772509323388386,,,"2006-08","2006-Q3",259700,-0.221409318444359,"2005-06"
2018-06-30,1650,"Dauphin","PA","Harrisburg",242,156300,0.00320924261874198,0.0149350649350649,0.0546558704453441,,,"2018-06","2018-Q2",156300,0,"2018-06"
2018-06-30,999,"Durham","NC","Durham",243,215900,0.00652680652680653,0.0232227488151659,0.119232763089684,,,"2018-06","2018-Q2",215900,0,"2018-06"
2018-06-30,1608,"Chatham","GA","Savannah",244,162800,0.00184615384615385,0.00929944203347799,0.0640522875816993,,,"2007-02","2007-Q1",166100,-0.0198675496688742,"2006-10"
2018-06-30,1300,"Ottawa","MI","Grand Rapids",245,201700,0.0085,0.0238578680203046,0.0820815450643777,,,"2018-06","2018-Q2",201700,0,"2018-06"
2018-06-30,3016,"Rutherford","TN","Nashville",246,223600,0.00314042171377299,0.0182149362477231,0.149614395886889,,,"2018-06","2018-Q2",223600,0,"2018-06"
2018-06-30,2779,"Lexington","SC","Columbia",247,140500,0.00716845878136201,0.0173787110789283,0.0660091047040971,,,"2018-06","2018-Q2",140500,0,"2018-06"
2018-06-30,3025,"Santa Cruz","CA","Santa Cruz",248,837200,0.0010761688389334,0.00528338136407301,0.0858625162127108,,,"2018-06","2018-Q2",837200,0,"2018-06"
2018-06-30,1622,"Clayton","GA","Atlanta",249,101900,0.00991080277502478,0.0494335736354274,0.221822541966427,,,"2006-04","2006-Q2",127700,-0.20203602192639,"2000-04"
2018-06-30,1196,"Merced","CA","Merced",250,254600,0.00433925049309665,0.0159616919393456,0.109851787271142,,,"2006-01","2006-Q1",348900,-0.270278016623674,"2004-11"
2018-06-30,2668,"Cleveland","OK","Oklahoma City",251,158200,0.000632511068943707,0.00317057704502219,0.0193298969072165,,,"2018-06","2018-Q2",158200,0,"2018-06"
2018-06-30,329,"Weld","CO","Greeley",252,313300,0.0064246707356248,0.0231874591770085,0.100843288826423,,,"2018-06","2018-Q2",313300,0,"2018-06"
2018-06-30,625,"Marin","CA","San Francisco",253,1138400,0.0043228936921041,0.0208949869966819,0.0994784624299788,,,"2018-06","2018-Q2",1138400,0,"2018-06"
2018-06-30,2754,"Jefferson","TX","Beaumont",254,94700,-0.00210748155953635,-0.00525210084033613,0.0441014332965821,,,"2018-04","2018-Q2",95200,-0.00525210084033613,"2018-02"
2018-06-30,2575,"Thurston","WA","Olympia",255,303600,0.00863787375415282,0.0242914979757085,0.101596516690856,,,"2018-06","2018-Q2",303600,0,"2018-06"
2018-06-30,1138,"Kitsap","WA","Bremerton",256,356900,0.00819209039548023,0.025280091927607,0.0874466788543571,,,"2018-06","2018-Q2",356900,0,"2018-06"
2018-06-30,2761,"Kalamazoo","MI","Kalamazoo",257,154800,0.00978473581213307,0.0313124583610926,0.0955414012738854,,,"2018-06","2018-Q2",154800,0,"2018-06"
2018-06-30,328,"Webb","TX","Laredo",258,138000,0.00583090379008746,0.029082774049217,0.063993831919815,,,"2018-06","2018-Q2",138000,0,"2018-06"
2018-06-30,410,"Brown","WI","Green Bay",259,170500,0.00235155790711346,0.0142772159428911,0.074354127284184,,,"2018-06","2018-Q2",170500,0,"2018-06"
2018-06-30,1509,"Alachua","FL","Gainesville",260,176800,0.00511654349061967,0.0213749277874061,0.0833333333333333,,,"2007-01","2007-Q1",192500,-0.0815584415584416,"2005-12"
2018-06-30,1761,"Harford","MD","Baltimore",261,274900,0.00511882998171846,0.0185253797702853,0.060570987654321,,,"2007-01","2007-Q1",304400,-0.0969119579500657,"2005-07"
2018-06-30,1503,"Yakima","WA","Yakima",262,196100,0.00461065573770492,0.0129132231404959,0.0686648501362398,,,"2018-06","2018-Q2",196100,0,"2018-06"
2018-06-30,3173,"Norfolk City","VA","Virginia Beach",263,183200,0.00548847420417124,0.0149584487534626,0.0257558790593505,,,"2007-08","2007-Q3",200200,-0.0849150849150849,"2006-02"
2018-06-30,2399,"Mahoning","OH","Youngstown",264,83400,0.0036101083032491,0.019559902200489,0.0803108808290156,,,"2005-10","2005-Q4",86100,-0.0313588850174216,"2004-04"
2018-06-30,2156,"Buncombe","NC","Asheville",265,277800,0.00108108108108108,0.00361271676300578,0.0365671641791045,,,"2018-06","2018-Q2",277800,0,"2018-06"
2018-06-30,3061,"Washington","MN","Minneapolis-St Paul",266,290100,0.00415368639667705,0.0139811254806012,0.0661521499448732,,,"2018-06","2018-Q2",290100,0,"2018-06"
2018-06-30,2914,"Cumberland","PA","Harrisburg",267,196300,0.00357873210633947,0.0139462809917355,0.0593631948192121,,,"2018-06","2018-Q2",196300,0,"2018-06"
2018-06-30,2429,"McLennan","TX","Waco",268,141900,0.00566973777462792,0.018664752333094,0.0965996908809892,,,"2018-06","2018-Q2",141900,0,"2018-06"
2018-06-30,1283,"Oneida","NY","Utica",269,124600,0.00727566693613581,0.0213114754098361,0.072289156626506,,,"2018-06","2018-Q2",124600,0,"2018-06"
2018-06-30,3225,"Saint Tammany","LA","New Orleans",270,186900,-0.00213561131873999,-0.0105876124933827,-0.021978021978022,,,"2017-05","2017-Q2",191500,-0.0240208877284595,"2016-12"
2018-06-30,2699,"Frederick","MD","Washington",271,310400,0.000644745325596389,0.00453074433656958,0.0529172320217096,,,"2006-06","2006-Q2",366800,-0.153762268266085,"2005-01"
2018-06-30,802,"Weber","UT","Ogden",272,247000,0.0114660114660115,0.0317460317460317,0.1531279178338,,,"2018-06","2018-Q2",247000,0,"2018-06"
2018-06-30,225,"Lake","OH","Cleveland",273,144300,0.00347705146036161,0.0147679324894515,0.0471698113207547,,,"2006-03","2006-Q1",153600,-0.060546875,"2004-05"
2018-06-30,2967,"Montgomery","AL","Montgomery",274,83300,-0.00596658711217184,-0.004778972520908,0.00120192307692308,,,"2008-04","2008-Q2",106800,-0.220037453183521,"2000-05"
2018-06-30,344,"York","SC","Charlotte",275,182400,-0.00382304751501912,-0.000547945205479452,0.0716803760282021,,,"2018-05","2018-Q2",183100,-0.00382304751501912,"2018-03"
2018-06-30,3254,"Chesapeake City","VA","Virginia Beach",276,258600,0.00271423032183017,0.00700934579439252,0.0327476038338658,,,"2006-07","2006-Q3",276200,-0.0637219406227371,"2005-10"
